"","id","participantID","created_at","age","nativeLanguage","gender","education","city","country","section","cue","R1Raw","R2Raw","R3Raw","R1","R2","R3"
"8789",113162,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","result","wow","phew","No more responses","wow","phew","No more responses"
"8790",113169,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","side","left","blind","board","left","blind","board"
"8791",113206,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","Christ","oh","fuck","Jesus H Christ! (as an exclmation)","oh","fuck","Jesus h christ as an exclmation"
"8792",113222,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","write","wrong","left","scribe","wrong","left","scribe"
"8793",113234,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","available","lucky","not","un","lucky","not","UN"
"8794",113018,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","sort","computer","order","list","computer","order","list"
"8795",113042,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","think","ibm","watson","different","IBM","Watson","different"
"8796",113079,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","grant","bank","wish","student","bank","wish","student"
"8797",113091,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","word","play","processor","smith","play","processor","Smith"
"8798",113138,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","add","up","bill","weight","up","bill","weight"
"8799",113174,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","this","is","was","thing","is","was","thing"
"8800",113190,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","kid","goat","child","joke","goat","child","joke"
"8801",113205,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","floor","board","show","sweep","board","show","sweep"
"8802",113219,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","match","light","maker","color","light","maker","color"
"8803",113237,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","corner","skid","shop","stone","skid","shop","stone"
"8804",113250,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","debate","president","argue","wife","president","argue","wife"
"8805",113268,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","various","things","measures","clues","things","measures","clues"
"8806",113290,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","although","not","more","sorry","not","more","sorry"
"8807",113314,9628,"2011-12-12 14:45:10",48,"United States","Ma",NA,"Tel Aviv","Israel","seed","here","there","now","after","there","now","after"
"8808",113029,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","form","shape","box (like you would pour concrete into)","hourglass","shape","box like you would pour concrete into","hourglass"
"8809",113057,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","wind","breezy","cold","No more responses","breezy","cold","No more responses"
"8810",113078,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","corner","street","room","90 degrees","street","room","90 degrees"
"8811",113096,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","member","club","part","No more responses","club","part","No more responses"
"8812",113114,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","safe","secure","sound","warm","secure","sound","warm"
"8813",113130,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","may","can","permission","No more responses","can","permission","No more responses"
"8814",113152,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","every","all","each","whole","all","each","whole"
"8815",113173,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","cat","feline","hair","dog","feline","hair","dog"
"8816",113217,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","clear","unobstructed","glass","chrystal","unobstructed","glass","crystal"
"8817",113238,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","Sunday","church","rest","first day of week","church","rest","first day of week"
"8818",113253,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","situate","get in position","No more responses","No more responses","get in position","No more responses","No more responses"
"8819",113277,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","photograph","black & white","image","art","black and white","image","art"
"8820",113364,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","necessary","needed","not extra","toilet","needed","not extra","toilet"
"8821",113405,9627,"2011-12-12 14:45:02",52,"United States","Ma",NA,"Fort Huachuca","United States","seed","improve","design","refine","invent","design","refine","invent"
"8822",113009,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","science","necessary","useful","hard","necessary","useful","hard"
"8823",113027,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","describe","words","subject","concept","words","subject","concept"
"8824",113043,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","pack","trip","overnight","carry","trip","overnight","carry"
"8825",113054,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","could","possible","maybe","should","possible","maybe","should"
"8826",113084,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","or","either","choice ","split","either","choice","split"
"8827",113110,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","converse","talk","conversation","language","talk","conversation","language"
"8828",113127,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","stupid","ignorant","cruel","bad","ignorant","cruel","bad"
"8829",113195,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","therefore","it follows","No more responses","No more responses","it follows","No more responses","No more responses"
"8830",113224,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","hang","punishment","left","support","punishment","left","support"
"8831",113242,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","fish","food","find","scale","food","find","scale"
"8832",113251,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","age","old","year","time","old","year","time"
"8833",113275,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","character","good","television","moral","good","television","moral"
"8834",113292,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","but","change","different","modify","change","different","modify"
"8835",113308,9626,"2011-12-12 14:45:01",53,"United States","Ma",NA,"Belleville","United States","seed","tomorrow","today","future","put off","today","future","put off"
"8836",113016,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","describe","explain","colour","height","explain","color","height"
"8837",113028,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","learn","teach","language","school","teach","language","school"
"8838",113070,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","responsible","adult","crime","did","adult","crime","did"
"8839",113087,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","along","river","time","came polly","river","time","came Polly"
"8840",113106,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","finance","money","city","twin towers","money","city","Twin Towers"
"8841",113117,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","cat","dog","feline","animal","dog","feline","animal"
"8842",113125,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","nice","kind","food","cake","kind","food","cake"
"8843",113176,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","specific","determined","one","No more responses","determined","one","No more responses"
"8844",113189,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","minus","less","maths","sign","less","maths","sign"
"8845",113214,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","front","back","forehead","liberation","back","forehead","liberation"
"8846",113259,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","standard","flag","four in school","good","flag","four in school","good"
"8847",113285,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","guy","gal","how to lose","faulkes","gal","how to lose","faulkes"
"8848",113307,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","second","first","time","guess","first","time","guess"
"8849",113359,9625,"2011-12-12 14:44:59",37,"Other_Foreign","Fe",NA,"Crewe","United Kingdom","seed","thirty","years old","seconds","No more responses","years old","seconds","No more responses"
"8850",112968,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","eat","Food","Live","Happy","food","live","happy"
"8851",112983,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","govern","Rule","Laws","President","rule","laws","president"
"8852",113007,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","finance","Money","Pay","Mortgage","money","pay","mortgage"
"8853",113056,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","associate","Partner","Ally","Helper","partner","ally","helper"
"8854",113074,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","Friday","Weekend","Date","Movie","weekend","date","movie"
"8855",113340,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","improve","Better","No more responses","No more responses","better","No more responses","No more responses"
"8856",113355,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","such","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word"
"8857",113382,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","south","Down","Warm","Below","down","warm","below"
"8858",113392,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","water","Swim","Drink","Wash","swim","drink","wash"
"8859",113416,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","terrible","Awful","Horrible","Mean","awful","horrible","mean"
"8860",113440,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","county","Town","Part of town","Subdivision","town","part of town","subdivision"
"8861",113470,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","begin","Start","No more responses","No more responses","start","No more responses","No more responses"
"8862",113494,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","identify","Name","Know","Tell","name","know","tell"
"8863",113535,9624,"2011-12-12 14:44:06",67,"United States","Fe",NA,"Webster","United States","seed","college","Education","Degree","Higher learning","education","degree","higher learning"
"8864",112963,9623,"2011-12-12 14:44:05",42,"Canada","Fe",NA,"Beaverton","United States","seed","sign","language","off","symbol","language","off","symbol"
"8865",112977,9623,"2011-12-12 14:44:05",42,"Canada","Fe",NA,"Beaverton","United States","seed","club","weapon","bar","golf","weapon","bar","golf"
"8866",112984,9623,"2011-12-12 14:44:05",42,"Canada","Fe",NA,"Beaverton","United States","seed","prepare","cook","taxes","work","cook","taxes","work"
