"","cue","coverage","H","unknown","N"
"6715","messenger",83.8383838383838,3.57739718079833,1,100
"6716","messy",92.8571428571429,3.5813457685928,2,100
"6717","metal",97.979797979798,3.07501886217217,1,100
"6718","metallic",88.8888888888889,3.23109383634003,1,100
"6719","metamorphosis",88.2978723404255,1.57922958495629,6,100
"6720","metaphor",89.247311827957,3.05662932896494,7,100
"6721","meteor",95.959595959596,2.75604173731257,1,100
"6722","meteorite",95.959595959596,2.81703005326379,1,100
"6723","meter",93.8775510204082,3.64860774545003,2,100
"6724","meth",73.9583333333333,2.65272935042802,4,100
"6725","method",93.8144329896907,3.39693885411807,3,100
"6726","methodical",82.6530612244898,3.8701866793166,2,100
"6727","Methodist",93.8144329896907,2.26144250941934,3,100
"6728","meticulous",93.6170212765958,3.13616573906179,6,100
"6729","metric",89.7959183673469,2.90220895734075,2,100
"6730","metro",92.9292929292929,2.86026189416986,1,100
"6731","Mexican",86,3.43572717573037,0,100
"6732","Mexico",77,3.66656576576451,0,100
"6733","Miami",94,2.29799424950914,0,100
"6734","mice",94,3.05281112462883,0,100
"6735","Michael Jackson",86.8686868686869,3.27592146071372,1,100
"6736","micro",94.9494949494949,2.5521091387191,1,100
"6737","microbe",93.8144329896907,2.77215601450987,3,100
"6738","microphone",84.8484848484848,3.32641414037618,1,100
"6739","microscope",94,3.0779523348683,0,100
"6740","microscopic",89.7959183673469,2.18897773200704,2,100
"6741","Microsoft",88.8888888888889,2.51270083726093,1,100
"6742","microwave",94,2.59386649165961,0,100
"6743","midday",99,1.54124521141487,0,100
"6744","middle",93,3.16673502936818,0,100
"6745","Middle Ages",59.5959595959596,3.43081502169063,1,100
"6746","Middle East",68,3.39716762109781,0,100
"6747","midget",90,2.28061883566371,0,100
"6748","midnight",94,3.04214261929762,0,100
"6749","Midwest",77.5510204081633,3.59073679004306,2,100
"6750","might",93.9393939393939,2.80483709672702,1,100
"6751","mighty",91,2.81721084993337,0,100
"6752","migraine",99,1.28464992627357,0,100
"6753","migrant",92.9292929292929,3.13827554024603,1,100
"6754","migrate",91,2.71153749399815,0,100
"6755","migration",92,2.72863568477319,0,100
"6756","mild",90.9090909090909,3.78744062516838,1,100
"6757","mildew",95.8762886597938,2.13093015525088,3,100
"6758","mile",92.9292929292929,3.24906933827829,1,100
"6759","mileage",92.6315789473684,2.61699274717362,5,100
"6760","miles",74.4897959183673,2.8453466704942,2,100
"6761","military",92,3.3330865287211,0,100
"6762","milk",92,2.94719882203193,0,100
"6763","milkman",75.7575757575758,3.55164934601121,1,100
"6764","milkshake",86,3.49685441761108,0,100
"6765","milky",97,2.36751043595268,0,100
"6766","Milky Way",98.9795918367347,2.05530292171142,2,100
"6767","mill",96.9387755102041,3.29187122310671,2,100
"6768","millennium",72.7272727272727,3.1363075184891,1,100
"6769","million",89,2.7485730088022,0,100
"6770","millionaire",81.6326530612245,2.45089058018723,2,100
"6771","millions",68.6868686868687,2.92132974749362,1,100
"6772","mime",88.4210526315789,3.56028276361414,5,100
"6773","mimic",93.9393939393939,2.65846464076808,1,100
"6774","mince",94.8453608247423,2.47145651086992,3,100
"6775","mind",98,3.15812423079772,0,100
"6776","minded",82.2916666666667,3.53843763891945,4,100
"6777","mindful",93.8775510204082,3.18977267654273,2,100
"6778","mindless",84.8484848484848,3.71526054554726,1,100
"6779","mindset",88.5416666666667,3.9066267240924,4,100
"6780","mine",88.7755102040816,3.1261424914519,2,100
"6781","Minecraft",90.625,2.36764782327951,4,100
"6782","miner",89,2.70647166043522,0,100
"6783","mineral",92,2.82367040953815,0,100
"6784","minerals",89,3.38433597378389,0,100
"6785","mines",77.5510204081633,3.50342595372402,2,100
"6786","mingle",91.8367346938776,3.38339473510487,2,100
"6787","mini",87,2.20309351557765,0,100
"6788","miniature",96.969696969697,2.16857644877159,1,100
"6789","minimal",86,2.8061575267093,0,100
"6790","minimize",82.8282828282828,2.84765608666812,1,100
"6791","minimum",95.959595959596,2.39604040318599,1,100
"6792","mining",90.7216494845361,3.30528857624535,3,100
"6793","minion",75,3.25167387030825,4,100
"6794","minister",92,3.00004997386811,0,100
"6795","mink",95.5056179775281,2.05874737360306,11,100
"6796","minor",98,2.8454331626212,0,100
"6797","minority",89,3.22469410089365,0,100
"6798","minotaur",78.9473684210526,3.1485888833121,5,100
"6799","mint",89,3.32518410181138,0,100
"6800","mints",87.7551020408163,3.25902967461027,2,100
"6801","minty",92.8571428571429,2.0673653053672,2,100
"6802","minus",91,2.05841150675137,0,100
"6803","minuscule",95.8333333333333,1.62231124765713,4,100
"6804","minute",86,2.9035394216488,0,100
"6805","minutes",95,1.93416765101531,0,100
"6806","miracle",88.7755102040816,3.62623971796324,2,100
"6807","mirage",95.9183673469388,2.7516771171345,2,100
"6808","mirror",87.8787878787879,2.90009540659312,1,100
"6809","misbehave",81.8181818181818,3.15130422709749,1,100
"6810","mischief",85,3.53315935210361,0,100
"6811","mischievous",91.8367346938776,3.37161422306367,2,100
"6812","miscommunication",84.8484848484848,3.40536246857083,1,100
"6813","miser",61.6279069767442,3.06431132369066,14,100
"6814","miserable",93,2.54306284310937,0,100
"6815","misery",91.9191919191919,2.80857016079698,1,100
"6816","misfit",76.2886597938144,3.78657706091639,3,100
"6817","misfortune",91.9191919191919,2.7976842124339,1,100
"6818","misguided",78.5714285714286,3.38063287671626,2,100
"6819","mishear",85.0574712643678,2.91106261998536,13,100
"6820","mislead",82.8282828282828,3.16730080874228,1,100
"6821","misplaced",100,1.12520855578467,0,100
"6822","miss",85,3.43417563007338,0,100
"6823","misses",74.2268041237113,3.95846146785394,3,100
"6824","missile",89.7959183673469,3.13257174950588,2,100
"6825","missing",97.979797979798,2.6681545582782,1,100
"6826","mission",94.9494949494949,3.28920717128202,1,100
"6827","missionary",91,2.88466838763499,0,100
"6828","mist",94.8979591836735,2.74375006226806,2,100
"6829","mistake",85.7142857142857,2.39759206038738,2,100
"6830","mistakes",51,2.74010317030102,0,100
"6831","mister",71,3.52661499298788,0,100
"6832","mistreat",91.7525773195876,2.90542015087518,3,100
"6833","mistress",89.6907216494845,3.74279401435565,3,100
"6834","mistrust",90.8163265306122,3.89811806109092,2,100
"6835","misty",93.75,3.27093837716828,4,100
"6836","misunderstand",81,3.82421310699949,0,100
"6837","misunderstanding",93,3.4268557782126,0,100
"6838","misunderstood",83.6734693877551,4.02536135860265,2,100
"6839","misuse",89.4736842105263,2.4949554226556,5,100
"6840","mite",95.6989247311828,2.94696879118462,7,100
"6841","mitten",97.8947368421053,2.06144659953953,5,100
"6842","mittens",95.8762886597938,2.32589695251282,3,100
"6843","mix",93.9393939393939,3.28936726027213,1,100
"6844","mixed",78.5714285714286,3.74292397394792,2,100
"6845","mixer",91,3.34080402619846,0,100
"6846","mixture",87,3.64046684990415,0,100
"6847","mix up",91,3.25995138211932,0,100
"6848","moan",95.8762886597938,2.46694963737437,3,100
"6849","moaning",78,2.82005044937417,0,100
"6850","moat",95,1.80801390335649,20,100
"6851","mob",94.8453608247423,3.03498541357437,3,100
"6852","mobile",91,1.85964546527556,0,100
"6853","mobile phone",87,3.17928397820177,0,100
"6854","mobility",95,3.23756965832164,0,100
"6855","mobster",86.8686868686869,2.93915691891286,1,100
"6856","mock",77.5510204081633,3.54195763970731,2,100
"6857","mockingbird",71.2765957446808,3.36505432082242,6,100
"6858","mode",81.6326530612245,3.5611542994711,2,100
"6859","model",94.9494949494949,3.64467779470628,1,100
"6860","moderate",83.6734693877551,3.473876066519,2,100
"6861","modern",85.8585858585859,3.4817827508945,1,100
"6862","modest",86.5979381443299,3.4790321631597,3,100
"6863","modesty",77,4.02466908500524,0,100
"6864","modification",87,1.92896018333155,0,100
"6865","modify",96,1.1058686932025,0,100
"6866","moist",95,1.64908100299595,0,100
"6867","moisture",92,2.27453073474811,0,100
"6868","moisturizer",93,2.41999012912287,0,100
"6869","molasses",95.3488372093023,2.95680555945286,14,100
"6870","mold",96.7391304347826,3.47293436176085,8,100
"6871","moldy",91.7525773195876,3.10052067751458,3,100
"6872","mole",90.7216494845361,3.43118579404526,3,100
"6873","molecular",94.8979591836735,2.79691706814459,2,100
"6874","molecule",97,2.52803413492885,0,100
"6875","mollusk",91.0112359550562,2.70297096883072,11,100
"6876","molten",97.8947368421053,1.74301454664417,5,100
"6877","mom",96.9387755102041,2.43225705577243,2,100
"6878","moment",93,2.73914253390827,0,100
"6879","momentum",92,2.87040538680026,0,100
"6880","mommy",93,2.60957575583256,0,100
"6881","monarch",95.9183673469388,1.78098160344266,2,100
"6882","monarchy",96.9387755102041,1.60283393990692,2,100
"6883","monastery",94.8979591836735,2.36113348501876,2,100
"6884","Monday",95.9183673469388,2.41121260629975,2,100
"6885","monetary",90.4255319148936,2.77676946829792,6,100
"6886","money",89,3.20712437304379,0,100
"6887","mongoose",89.010989010989,2.96004177808363,9,100
"6888","moniker",92.5,1.3616435649634,20,100
"6889","monitor",93,2.4741020150397,0,100
"6890","monk",84.5360824742268,3.59448275914984,3,100
"6891","monkey",97,3.24554426649518,0,100
"6892","monkeys",82,3.3551047081417,0,100
"6893","monks",75.7575757575758,3.77418639518728,1,100
"6894","monocle",84.7826086956522,3.09908072680396,8,100
"6895","monologue",89.7959183673469,3.23262813270976,2,100
"6896","monopoly",92.9292929292929,2.46341352419112,1,100
"6897","monotonous",87.6288659793814,2.29119579545274,3,100
"6898","monotony",90.8163265306122,2.76190883719711,2,100
"6899","monsoon",91.4893617021277,2.46516879735271,6,100
"6900","monster",87.8787878787879,3.84600475631682,1,100
"6901","month",93,2.59686425226968,0,100
"6902","monthly",92.9292929292929,3.11399938191001,1,100
"6903","months",92,2.47801827008306,0,100
"6904","monument",93,2.94588619872388,0,100
"6905","moo",100,0.486425091446559,0,100
"6906","mood",92.9292929292929,3.46394465573761,1,100
"6907","moody",86.5979381443299,3.75777972425443,3,100
"6908","moon",92.9292929292929,3.23167353784139,1,100
"6909","moonlight",80.8080808080808,3.53307945645705,1,100
"6910","moonshine",90.9090909090909,2.89388102034041,1,100
"6911","Moore",54.4303797468354,3.62784836913241,21,100
"6912","moose",95.959595959596,3.20376800895811,1,100
"6913","mop",97.9591836734694,2.56248089036429,2,100
"6914","moral",95.9183673469388,3.67748389450115,2,100
"6915","morality",93.75,3.66049060197164,4,100
"6916","morals",91.9191919191919,3.29640306977911,1,100
"6917","morbid",89.7959183673469,2.67847211211913,2,100
"6918","more",94,2.90419249064098,0,100
"6919","morgue",94.8453608247423,1.46422494423145,3,100
"6920","Mormon",62.6262626262626,3.3871829611039,1,100
"6921","morning",88.8888888888889,3.5840797733002,1,100
"6922","moron",92.7835051546392,1.98806918322116,3,100
"6923","moronic",93.75,2.20006405576278,4,100
"6924","morose",92.3076923076923,2.19997197098638,9,100
"6925","morphine",91.9191919191919,2.76492064377128,1,100
"6926","Morse",93.4065934065934,1.30038314588816,9,100
"6927","morsel",82.6086956521739,2.7601729322316,8,100
"6928","mortal",96.969696969697,2.63920380270379,1,100
"6929","mortality",96,1.73701091183962,0,100
"6930","mortar",68.0851063829787,2.4390289181616,6,100
"6931","mortgage",96.969696969697,2.40520514043926,1,100
"6932","mortified",87.5,2.85620369830235,4,100
"6933","mosaic",87,2.993367400139,0,100
"6934","Moses",48.4848484848485,2.90959174289285,1,100
"6935","mosque",90.9090909090909,2.59236333909724,1,100
"6936","mosquito",94,2.64289786983093,0,100
"6937","moss",86.734693877551,2.89257260437858,2,100
"6938","most",95.959595959596,3.28198430521264,1,100
"6939","mostly",73.1958762886598,3.69298539816784,3,100
"6940","mote",89.3939393939394,2.77051942857219,34,100
"6941","motel",94.9494949494949,2.19869510044976,1,100
"6942","moth",94.9494949494949,3.04422446557,1,100
"6943","mother",91,2.93199934603774,0,100
"6944","motherfucker",76.7676767676768,3.91027967075869,1,100
"6945","motherly",88,3.30294873980205,0,100
"6946","mothers",62,3.14111027801963,0,100
"6947","motif",86.3157894736842,3.52604216274469,5,100
"6948","motion",94,3.3643692833913,0,100
"6949","motionless",96,1.91548436119505,0,100
"6950","motivate",93,3.66919401188415,0,100
"6951","motivated",82.8282828282828,4.10404281806394,1,100
"6952","motivation",92.9292929292929,3.95441538005455,1,100
"6953","motive",92.9292929292929,3.13595936280634,1,100
"6954","motor",96,2.58873540206755,0,100
"6955","motorbike",88,3.37410976981329,0,100
"6956","motorcycle",92.8571428571429,3.48455460006521,2,100
"6957","motorway",94,2.55757720100857,0,100
"6958","motto",81.6326530612245,3.3329057745754,2,100
"6959","mound",91.5789473684211,2.8213417340037,5,100
"6960","mount",82.4742268041237,2.70030016225616,3,100
"6961","mountain",92.9292929292929,3.36579251968485,1,100
"6962","mountaineer",88.5416666666667,3.01415510958621,4,100
"6963","mountains",69,3.64732972807362,0,100
"6964","mourn",81,2.68819413105272,0,100
"6965","mourning",97,2.30699138429871,0,100
"6966","mouse",93.9393939393939,3.11228040938886,1,100
"6967","mousse",94.8453608247423,2.26341850187188,3,100
"6968","mouth",94,3.51440538232556,0,100
"6969","movable",81.6326530612245,3.54061682870975,2,100
"6970","move",95,3.58718825915628,0,100
"6971","movement",91.7525773195876,3.60669862745513,3,100
"6972","move on",75,3.81672493083726,0,100
"6973","movie",90.8163265306122,2.70545793646907,2,100
"6974","movies",88,2.87238821924576,0,100
"6975","movie star",85,2.98575648679288,0,100
"6976","moving",89.8989898989899,3.52704189522872,1,100
"6977","mow",97.7011494252874,1.55769524015964,13,100
"6978","mower",97.8494623655914,1.2746284318779,7,100
"6979","Mozart",90.9090909090909,1.98019623095126,1,100
"6980","mozzarella",99,0.608076187875688,0,100
"6981","Mr",84,2.52729743958381,0,100
"6982","Mrs",81.6326530612245,2.66926326303416,2,100
"6983","much",87,2.78570268311018,0,100
"6984","muck",93.75,2.57094777461155,4,100
"6985","mucous",92.9411764705882,2.73199372120978,15,100
"6986","mucus",95.959595959596,2.28826391159498,1,100
"6987","mud",93.9393939393939,2.7342495222069,1,100
"6988","muddle",84.2696629213483,3.36749660140577,11,100
"6989","muddled",90.2173913043478,2.68780545267991,8,100
"6990","muddy",90,2.88911920007917,0,100
"6991","muff",90.2439024390244,3.36361650637558,18,100
"6992","muffin",93.9393939393939,3.12186450058766,1,100
"6993","muffled",68.4782608695652,3.33546633439454,8,100
"6994","mug",96,2.46669991732218,0,100
"6995","muggy",95.6521739130435,2.17835954989976,8,100
"6996","mule",94.8979591836735,2.18874709183465,2,100
"6997","multicultural",85,3.80682217323854,0,100
"6998","multiple",88.7755102040816,2.86991038239514,2,100
"6999","multiplication",97.979797979798,2.49035729305916,1,100
"7000","multiply",93,2.79216765049214,0,100
"7001","multitude",92.6315789473684,3.04625119891909,5,100
"7002","mum",94.8453608247423,2.89884821728126,3,100
"7003","mumble",90,3.48780944812562,0,100
"7004","mummy",85,3.08703286836275,0,100
"7005","mumps",89.5833333333333,2.54856452725678,4,100
"7006","munch",94.7916666666667,2.73598976327576,4,100
"7007","mundane",95.9183673469388,1.77472585093965,2,100
"7008","muppet",51.5463917525773,2.69097211282533,3,100
"7009","murder",91,2.67967962681631,0,100
"7010","murderer",91,3.05782218815239,0,100
"7011","murky",91.5789473684211,2.8491816790201,5,100
"7012","murmur",95.959595959596,2.54036543307626,1,100
"7013","murmuring",68,3.43737202255057,0,100
"7014","muscle",87.8787878787879,3.76268612300695,1,100
"7015","muscles",86,3.74137452693916,0,100
"7016","muscular",87,3.33762679546833,0,100
"7017","muse",91.9191919191919,3.32093723601337,1,100
"7018","museum",84.8484848484848,3.30418138664925,1,100
"7019","mush",80.2325581395349,3.66598476418125,14,100
"7020","mushroom",91,3.56564862974295,0,100
"7021","mushrooms",85.5670103092783,3.64861045505684,3,100
"7022","mushy",89.8989898989899,3.16069931947423,1,100
"7023","music",92.9292929292929,3.73572188974925,1,100
"7024","musical",92,3.68782768779933,0,100
"7025","musical instrument",96,2.81436292839252,0,100
"7026","musician",91,3.69044360093011,0,100
"7027","musk",94.6808510638298,2.71896756267014,6,100
"7028","musky",91.3978494623656,3.27122471694571,7,100
"7029","Muslim",86,2.84806140874083,0,100
"7030","mussel",88.5416666666667,3.03697631461424,4,100
"7031","Mussolini",84.9462365591398,2.41487378232856,7,100
"7032","must",92,3.10200425246412,0,100
"7033","mustache",85.8585858585859,3.33593012333236,1,100
"7034","mustang",83.6734693877551,1.64075706267616,2,100
"7035","mustard",93,2.88142309596556,0,100
"7036","musty",85.5555555555556,3.34946186008834,10,100
"7037","mutant",70,3.57888979326696,0,100
"7038","mute",95,2.61591826151864,0,100
"7039","mutiny",93.4065934065934,2.87529001943866,9,100
"7040","mutter",91.6666666666667,3.11107981582204,4,100
