src,tgt,wt
carpenter,woodworking,79
carpenter,joiner,100
carpenter,joseph,4
carpenter,sawdust,6
contractor,vendor,20
complex,complicated,31
complex,intricate,100
complex,compound,62
complex,involved,7
complex,layered,5
complex,multifaceted,29
complex,composite,55
complex,elaborate,100
complex,confusing,4
complex,superiority,4
complex,fractal,15
complex,technical,4
complex,nuance,15
complex,problematic,100
complex,syndrome,24
complex,tricky,16
house,residence,59
house,live,42
house,roof,26
house,mortgage,100
house,bungalow,100
house,cottage,15
house,butler,4
house,room,15
house,chimney,65
house,congress,22
house,domestic,4
house,reside,4
house,estate,15
house,foyer,4
house,haunted,15
house,gingerbread,5
house,igloo,15
house,key,20
house,veranda,24
house,real estate,70
house,realtor,4
house,shed,15
house,siding,41
house,terrace,15
skyscraper,tall,99
skyscraper,chicago,63
skyscraper,hong kong,16
skyscraper,manhattan,100
skyscraper,new york,100
skyscraper,tower,19
skyscraper,taller,4
skyscraper,towering,77
built,completed,3
built,constructed,71
built,made,88
built,make,10
built,fabricated,55
built,assembled,8
completed,finished,100
completed,concluded,9
completed,ended,85
completed,finisher,20
completed,finishing,20
completed,fulfilled,55
constructed,made,20
made,manufacture,19
made,manufactured,61
made,produced,26
made,produce,4
bulb,lamp,23
bulb,light bulb,4
bulb,onion,3
bulb,lighting,25
bulk,mass,79
bulk,size,26
bulk,volume,56
bulk,heavy,16
bulk,massive,2
bulk,ton,22
mass,gathering,38
mass,people,50
mass,religion,3
mass,multitude,15
mass,density,100
mass,public,2
mass,throng,8
mass,gravity,10
mass,catholic,36
mass,catholicism,4
mass,weightless,4
mass,glob,60
mass,kilogram,76
mass,lump,39
size,measure,23
size,medium,20
size,volume,5
size,centimeter,4
size,chunk,4
size,diameter,98
size,radius,4
size,length,17
size,fitting,20
size,gauge,16
size,girth,80
size,portion,80
size,inch,25
size,jumbo,25
size,magnitude,100
size,mayor,55
size,proportion,100
size,stature,36
volume,speech,4
volume,capacity,91
volume,density,2
volume,gallon,70
volume,liter,99
volume,loudspeaker,59
volume,measuring,15
volume,tone,21
bulky,chunky,55
bulky,heavy,92
bulky,massive,4
bulky,cumbersome,97
bulky,unwieldy,7
bulky,hefty,99
bulky,stout,20
bulky,rotund,43
bulky,stocky,4
chunky,heavy,95
chunky,dense,5
chunky,solid,35
chunky,stout,15
chunky,lump,4
chunky,texture,4
chunky,robust,20
chunky,lumpy,20
chunky,stocky,25
heavy,burden,99
heavy,dense,80
heavy,cumbersome,4
heavy,lift,56
heavy,massive,39
heavy,ponderous,24
heavy,bulldozer,60
heavy,overweight,96
heavy,thick,100
heavy,downpour,4
heavy,obese,21
heavy,laden,100
heavy,laid,55
heavy,lug,74
heavy,lump,3
heavy,lumpy,21
heavy,weigh,24
heavy,tone,4
heavy,portly,45
heavy,stocky,91
heavy,sumo,25
heavy,ton,78
heavy,weighty,60
massive,huge,100
massive,enormous,75
massive,colossal,4
massive,vast,15
massive,gigantic,91
massive,weighty,20
bull,tough,2
bull,strength,18
bull,rodeo,98
bull,minotaur,25
livestock,sheep,20
livestock,fodder,24
livestock,goat,44
livestock,graze,19
livestock,heifer,28
livestock,paddock,24
livestock,shepherd,90
livestock,trough,80
bulldog,canine,84
bulldog,guard,5
bulldog,terrier,4
bulldog,tough,90
bulldog,loyal,6
bulldog,stubborn,60
canine,wolf,76
canine,dingo,4
canine,fox,21
canine,pup,58
bulldozer,demolish,100
bulldozer,earth,15
bulletin,news,75
bulletin,paper,59
bulletin,report,61
bulletin,newsletter,59
bulletin,tack,55
news,report,44
news,medium,96
news,update,55
news,press,41
news,channel,4
news,coverage,80
news,journalist,100
news,magazine,46
news,headline,100
news,journalism,99
news,reporter,8
news,recently,4
news,telling,4
news,tv show,15
news,weatherman,98
news,yahoo,20
bullock,ox,92
bullock,celebrity,4
bullshit,deception,4
bullshit,falsehood,4
bullshit,exaggerate,35
bullshit,fraud,55
bully,harass,65
bully,taunt,2
bully,intimidate,75
bully,tease,35
bully,victim,4
bully,thug,16
bully,intimidation,16
harass,pester,85
harass,intimidate,56
harass,persecute,4
harass,bullying,39
taunt,mock,100
taunt,deride,15
taunt,jeer,59
taunt,ridicule,45
taunt,bullying,55
taunt,smirk,21
bullying,tease,56
bullying,intimidate,19
bullying,victim,83
bullying,aggressor,4
bullying,intimidation,80
tease,tempt,20
tease,joke,20
tease,mock,4
tease,trifle,20
tease,flirt,55
tease,kidding,96
bum,destitute,6
bum,tramp,35
bum,vagrant,64
bumblebee,buzz,55
bummer,depressing,55
bummer,disappointing,35
bummer,letdown,5
bummer,downer,20
depressing,somber,19
depressing,dismal,100
depressing,distressing,5
depressing,dreary,55
depressing,melancholy,24
depressing,disheartening,15
depressing,gloom,15
depressing,morbid,60
disappointing,frustrating,5
disappointing,unsatisfactory,99
disappointing,displeasing,15
disappointing,dismaying,20
disappointing,lousy,55
disappointing,overrated,75
disappointing,pathetic,5
bump,collision,48
bump,uneven,43
bump,terrain,3
bump,hill,25
bump,collide,92
bump,lump,85
bump,shove,20
collision,bumper,5
collision,crashing,59
uneven,bumpy,100
uneven,imbalanced,5
uneven,lopsided,59
uneven,craggy,75
uneven,jagged,80
uneven,lump,9
uneven,lumpy,79
uneven,spotty,44
bumper,pinball,4
bumpy,hill,4
bumpy,hilly,55
bumpy,lumpy,96
hill,elevation,80
hill,terrain,36
hill,steep,85
hill,crest,20
hill,slope,96
hill,dune,40
hill,slide,4
hill,incline,74
hill,hump,28
hill,mount,55
bun,hamburger,87
bun,hotdog,68
bun,roll,33
bun,burger,23
bun,patty,4
bun,cheeseburger,15
bun,hot dog,100
bun,hot dogs,99
bun,sesame,16
bunch,cluster,76
bunch,item,2
bundle,compress,36
bungalow,cottage,79
cottage,cabin,55
cottage,rural,96
cottage,quaint,16
cottage,shack,99
cottage,shanty,96
bunk,camp,17
bunk,cabin,4
bunk,stack,4
bunker,safety,24
bunker,underground,80
bunker,safe,55
bunny,rabbit,78
bunny,hop,92
bunny,fluffy,98
bunny,ear,4
bunny,easter,100
bunny,playboy,21
rabbit,hare,100
rabbit,hop,53
rabbit,burrow,83
rabbit,carrot,44
rabbit,furry,5
burden,problem,4
burden,responsibility,60
burden,struggle,15
burden,pressure,24
burden,drudgery,11
burden,hassle,2
burden,shoulder,33
burden,overload,100
burden,overwhelming,4
burden,overwhelm,21
burden,overwhelmed,55
burden,weighty,61
burden,yoke,79
bureau,office,100
bureau,desk,79
bureau,filing,4
bureau,paperwork,71
office,desk,95
office,workplace,100
office,paperwork,73
office,business,41
office,cubicle,100
office,meeting,55
office,place,15
office,businessman,74
office,cabinet,5
office,paper,44
office,candidate,5
office,clerk,100
office,clerical,81
office,clip,36
office,paper clip,35
office,clipboard,79
office,desktop,96
office,eraser,19
office,stationery,55
office,fax,80
office,keyboard,4
office,postal,17
office,paperclip,93
office,photocopier,68
office,post office,20
office,presidential,59
office,receptionist,45
office,secretary,100
office,staple,56
office,stapler,100
office,typist,55
office,xerox,71
bureaucracy,red tape,100
bureaucracy,paperwork,80
bureaucracy,inefficient,20
bureaucracy,federal,3
red tape,delay,100
red tape,paperwork,6
red tape,restriction,15
burger,fast food,60
burger,patty,100
burger,fast,3
burger,topping,13
burger,ketchup,4
burger,cheeseburger,85
burger,hamburger,8
burger,veggie,3
fast food,unhealthy,95
fast food,french fries,92
fast food,convenient,40
fast food,greasy,20
fast food,cheeseburger,79
fast food,hamburger,27
patty,hamburger,41
burglar,thief,100
burglar,steal,84
burglar,invader,15
burglar,break-in,4
burglar,theft,20
burglar,sneak,4
burglar,rob,20
burglar,robbing,36
burglar,stealing,56
burglar,stole,35
thief,steal,100
thief,rob,79
thief,copycat,4
thief,sneak,55
thief,crook,100
thief,robbery,20
thief,kidnapper,55
thief,marauder,79
thief,pirate,2
thief,raider,99
thief,robbing,64
thief,stealing,100
thief,rogue,95
thief,scoundrel,55
thief,stole,39
thief,stolen,71
burglary,theft,100
burglary,robbery,75
burglary,break-in,25
burglary,intruder,15
burglary,suspect,5
burglary,crowbar,56
burglary,robbing,4
theft,steal,99
theft,rob,2
theft,illegal,21
theft,robbery,75
theft,gang,55
theft,heist,39
theft,larceny,100
theft,piracy,100
burgundy,wine,100
burgundy,reddish,9
wine,grape,95
wine,cellar,60
wine,cork,100
wine,france,40
wine,goblet,80
wine,vine,41
wine,rack,4
wine,sherry,100
burial,casket,99
burial,cemetery,100
burial,death,79
burial,funeral,95
burial,grave,37
burial,coffin,100
burial,tomb,75
burial,mourn,4
burial,graveyard,75
burial,cremation,4
burial,crypt,20
burial,graf,24
casket,coffin,99
casket,funeral,99
casket,death,6
casket,grave,55
casket,buried,79
casket,bury,4
cemetery,grave,45
cemetery,graveyard,100
cemetery,tombstone,80
cemetery,death,55
cemetery,funeral,5
cemetery,tomb,20
cemetery,bury,4
cemetery,graf,100
cemetery,headstone,19
death,demise,41
death,die,96
death,mortality,96
death,afterlife,55
death,grave,23
death,funeral,80
death,coffin,100
death,carrion,57
death,graveyard,5
death,cremation,30
death,deceased,15
death,doom,24
death,drown,16
death,drowning,10
death,dying,76
death,execution,4
death,finality,80
death,gallows,6
death,massacre,59
death,graf,5
death,tombstone,36
death,gravestone,5
death,hades,35
death,homicide,60
death,killed,64
death,killing,60
death,most,20
death,martyr,95
death,morbid,20
death,morgue,21
death,mortal,65
death,reaper,100
death,roadkill,16
death,slaughter,35
death,slay,20
death,slayer,4
death,suffocation,20
death,suicide,84
death,widow,20
funeral,somber,15
funeral,mourning,24
funeral,grave,55
funeral,cremate,84
funeral,cremation,76
funeral,deceased,15
funeral,morgue,100
funeral,mourn,6
funeral,veil,4
grave,tomb,100
grave,deceased,20
grave,buried,76
grave,bury,59
grave,crypt,44
grave,tombstone,100
grave,headstone,99
grave,serious,99
grave,seriously,100
grave,severity,20
grave,solemn,99
buried,dead,75
buried,tomb,25
buried,underground,19
buried,coffin,17
buried,dirt,4
buried,tombstone,4
dead,gone,96
dead,lifeless,80
dead,deceased,100
dead,loss,55
dead,expired,5
dead,demise,15
dead,ended,20
dead,carrion,8
dead,morgue,79
tomb,pyramid,19
tomb,coffin,55
tomb,memorial,4
tomb,sarcophagus,4
tomb,bury,4
tomb,graveyard,5
tomb,crypt,100
tomb,graf,25
tomb,gravestone,15
tomb,mummy,59
underground,secret,20
underground,subway,100
underground,tunnel,100
underground,clandestine,71
underground,metro,71
underground,covert,4
underground,subterranean,55
underground,cave,4
underground,burrow,80
underground,bury,15
underground,cavern,100
underground,cellar,20
underground,crypt,55
underground,dungeon,78
underground,root,18
underground,gopher,4
underground,indie,15
underground,mole,19
underground,sewer,76
burn,flame,40
burn,damage,15
burn,ignite,75
burn,scorch,19
burn,calorie,10
burn,caustic,76
burn,combustion,40
burn,cremate,95
burn,fiery,4
burn,searing,95
burn,sideburn,20
burn,stinging,16
flame,candle,62
flame,torch,20
flame,glow,9
flame,burned,55
flame,burner,15
flame,burning,55
flame,moth,55
flame,wick,100
flame,fireplace,4
flame,inferno,56
flame,fiery,29
flame,spark,5
flame,hotter,15
flame,lit,19
flame,lighter,100
burned,charred,100
burned,destroyed,39
burned,toast,55
burned,ruined,15
burned,scorched,16
charred,blackened,99
charred,scorched,99
charred,burnt,91
charred,grilled,2
destroyed,demolished,28
destroyed,ruined,100
destroyed,wrecked,60
destroyed,obliterated,20
destroyed,crushed,75
destroyed,fallen,55
destroyed,wreck,16
destroyed,smashed,59
destroyed,trashed,23
toast,jam,25
toast,burnt,55
toast,butter,6
toast,jelly,4
burner,stove,100
burner,gas,29
stove,range,21
stove,hob,20
stove,cooker,95
stove,frying pan,70
stove,pan,25
stove,kettle,4
burning,inflamed,4
burnt,scorched,9
burnt,blackened,20
burnt,damage,4
toasted,marshmallow,20
gas,fuel,16
gas,petrol,74
gas,propane,63
gas,station,4
gas,pump,30
gas,tank,4
gas,diesel,4
gas,combustion,55
gas,dioxide,100
gas,carbon dioxide,100
gas,vapor,100
gas,oil,70
gas,deflate,15
gas,emit,55
gas,fart,100
gas,fluid,4
gas,fume,95
gas,helium,100
gas,hydrogen,84
gas,mileage,15
gas,nitrogen,81
gas,petroleum,22
gas,oxide,22
gas,ozone,99
gas,plasma,5
gas,uranus,20
burrito,mexican,100
burrito,tortilla,61
burrito,rice,21
burrito,spicy,4
mexican,taco,100
mexican,spicy,24
mexican,sombrero,19
mexican,chili,37
mexican,cilantro,76
mexican,enchilada,100
mexican,latino,21
mexican,nacho,23
mexican,poncho,57
mexican,salsa,45
mexican,tamale,96
mexican,tortilla,100
burrow,tunnel,24
burrow,den,4
burrow,ferret,4
burrow,weasel,5
burrow,gopher,99
burrow,groundhog,4
burrow,worm,10
burrow,mole,100
tunnel,cave,71
tunnel,subway,21
tunnel,digging,15
tunnel,dug,4
tunnel,dumb,4
tunnel,mine,49
tunnel,gopher,95
tunnel,shaft,99
burst,rupture,5
burst,shatter,4
burst,erupt,85
burst,spark,2
burst,gush,59
burst,popping,21
burst,spurt,100
bury,coffin,59
bury,ground,22
bury,hide,36
bury,conceal,15
bury,mourn,4
bury,earth,55
coffin,crypt,9
ground,campus,7
ground,dirt,5
ground,earth,100
ground,soil,48
ground,yard,7
ground,tea,12
ground,campsite,4
ground,first floor,40
ground,root,24
ground,pebble,21
ground,moss,75
ground,terrain,99
ground,puddle,56
hide,conceal,100
hide,keep,4
hide,obscure,40
hide,secret,5
hide,mask,56
hide,camouflage,45
hide,cloak,83
hide,contraband,4
hide,covering,20
hide,sneak,77
hide,sneaking,78
hide,crouch,100
hide,den,76
hide,disappear,5
hide,disguise,59
hide,flee,9
hide,evasive,55
hide,fugitive,36
hide,peek,75
hide,withhold,4
hide,leathery,4
hide,masked,55
hide,suppress,24
hide,run away,59
hide,spying,59
hide,stash,75
hide,stow,19
bus,transportation,44
bus,commute,36
bus,route,84
bus,driver,5
bus,fare,4
bus,station,56
bus,passenger,20
bus,shuttle,17
bus,tram,20
bus,trolley,20
transportation,commute,60
transportation,mode,8
transportation,logistics,60
transportation,train,35
transportation,cab,71
transportation,taxi,16
transportation,canal,28
transportation,chauffeur,5
transportation,traffic,4
transportation,drove,59
transportation,motor,4
transportation,fare,19
transportation,ferry,75
transportation,track,3
transportation,limo,74
transportation,limousine,55
transportation,metro,45
transportation,subway,40
transportation,scooter,19
transportation,rail,57
transportation,railroad,19
transportation,railway,63
transportation,roadway,55
transportation,skateboard,4
transportation,unicycle,55
transportation,van,19
foliage,greenery,79
foliage,vegetation,20
foliage,shrub,2
foliage,fern,20
foliage,leafy,25
shrub,greenery,28
shrub,hedge,45
shrub,juniper,78
shrub,lilac,23
shrub,thicket,15
bushy,dense,96
bushy,hairy,91
bushy,tail,8
bushy,unkempt,92
bushy,squirrel,4
dense,compact,100
dense,crowded,80
dense,forest,20
dense,thick,100
dense,cluster,20
dense,solid,100
dense,dumb,20
dense,obtuse,4
hairy,furry,64
hairy,shaggy,100
hairy,unkempt,80
hairy,wig,15
hairy,fuzz,15
hairy,shag,20
tail,plural,3
tail,vertebrate,23
tail,fur,9
tail,comet,22
tail,fin,21
tail,mermaid,55
tail,peacock,4
tail,rat,39
tail,rump,19
tail,wag,100
business,corporation,100
business,enterprise,100
business,entrepreneur,96
business,commerce,100
business,industry,85
business,suit,29
business,sell,4
business,economic,25
business,economy,25
business,profit,64
business,capitalist,21
business,ceo,80
business,client,24
business,conglomerate,70
business,contact,10
business,corporate,25
business,service,9
business,firm,55
business,downtown,19
business,economics,91
business,employer,21
business,merchandise,4
business,product,11
business,ownership,60
business,industrial,4
business,manufacture,55
business,sector,79
business,stock,27
business,invest,5
business,logistics,35
business,manufacturer,26
business,merchant,22
business,trader,60
business,workplace,81
business,proprietor,45
business,paperwork,3
business,retail,6
business,salesman,96
business,salesperson,76
business,selling,21
business,sold,56
business,transaction,24
business,vendor,20
business,venture,4
business,wall street,81
corporation,enterprise,75
corporation,ceo,45
corporation,conglomerate,100
businessman,executive,21
businessman,suit,100
businessman,enterprise,20
businessman,trader,20
executive,leader,100
executive,ceo,75
executive,official,25
executive,chief,55
executive,corporate,25
executive,governor,25
executive,presidential,24
suit,formal,85
suit,outfit,8
suit,cufflink,15
suit,lapel,5
suit,necktie,20
suit,spade,9
suit,tuxedo,45
suit,yuppie,20
busted,caught,25
busted,failed,55
caught,apprehended,6
caught,net,94
caught,seized,6
caught,trapped,61
caught,prey,20
bustle,hurry,16
bustle,commotion,45
bustle,hustle,80
bustle,crowded,4
hurry,haste,100
hurry,hasten,15
hurry,hasty,4
hurry,quickly,64
hurry,rapid,15
hurry,rushed,55
hurry,urgent,75
hurry,impatience,70
hurry,pace,20
hurry,ran,70
hurry,sprint,95
hurry,scramble,78
hurry,speed up,76
hurry,speeding,4
productive,effective,80
productive,efficient,96
productive,diligent,74
productive,industrious,100
productive,constructive,100
productive,efficiency,20
productive,fertile,56
productive,fruitful,100
busybody,nosy,100
busybody,gossip,26
busybody,interfere,5
busybody,interfering,95
busybody,meddling,74
nosy,curious,99
nosy,intrusive,41
nosy,interfering,59
nosy,prying,100
nosy,meddlesome,56
nosy,meddling,20
nosy,inquisitive,2
but,exception,40
but,however,100
but,yet,55
but,though,4
exception,special,29
exception,rare,75
exception,unique,4
exception,uncommon,21
however,still,15
however,nonetheless,99
however,though,100
however,yet,99
butch,masculine,100
butch,tough,100
butch,rugged,4
butch,lesbian,95
masculine,manly,100
masculine,tough,21
masculine,virile,100
masculine,testosterone,23
masculine,m,5
masculine,macho,96
tough,durable,22
tough,hard,55
tough,rugged,100
tough,rigid,4
tough,callous,19
tough,chewy,80
tough,grit,75
tough,gruff,4
tough,hardy,25
tough,resistant,79
tough,leathery,100
tough,macho,40
tough,manly,2
tough,wiry,90
butcher,cleaver,4
butcher,profession,20
butcher,slaughter,55
butler,servant,100
butler,formal,25
butler,manor,76
butler,mansion,15
butler,staff,76
butler,estate,4
butler,steward,55
servant,master,4
servant,maid,100
servant,slave,20
servant,minion,83
servant,steward,55
servant,subordinate,15
servant,underling,44
cheek,dimple,61
cheek,jaw,2
cheek,rosy,37
cheek,smile,43
cheek,smooth,10
