src,tgt,wt
leadership,rank,5
leadership,chairman,9
leadership,chairperson,2
leadership,chairwoman,14
leadership,champion,2
leadership,charisma,5
leadership,charismatic,5
leadership,commander,23
leadership,major,6
leadership,staff,37
leadership,clergy,9
leadership,minister,9
leadership,colonel,27
leadership,follow,2
leadership,superior,20
leadership,firm,5
leadership,conductor,4
leadership,representative,4
leadership,govern,8
leadership,coup,2
leadership,director,15
leadership,master,3
leadership,prominent,7
leadership,dominant,5
leadership,dominate,5
leadership,effective,2
leadership,executive,68
leadership,governor,10
leadership,stern,4
leadership,headed,4
leadership,mandate,2
leadership,participation,2
leadership,junior,2
leadership,lieutenant,11
leadership,presidential,4
leadership,mastery,2
leadership,mayor,7
leadership,moses,7
leadership,prim,2
leadership,prime minister,7
leadership,principal,34
leadership,quarterback,16
leadership,role model,5
leadership,senator,9
leadership,sergeant,8
leadership,sultan,4
leadership,take over,45
military,army,17
military,battlefield,6
military,defense,30
military,gun,16
military,navy,18
military,soldier,78
military,troop,21
military,uniform,9
military,war,33
military,weapon,63
military,warfare,5
military,weaponry,10
military,combat,5
military,tactic,13
military,strategy,13
military,tank,8
military,conflict,2
military,commander,18
military,duty,3
military,battle,7
military,camouflage,29
military,discipline,3
military,naval,6
military,officer,18
military,enemy,2
military,rifle,2
military,air force,85
military,fighter,2
military,strategic,7
military,submarine,3
military,ammunition,5
military,marching,11
military,arm,6
military,armada,15
military,warship,9
military,armed,17
military,armed forces,82
military,artillery,5
military,bazooka,4
military,grenade,11
military,blockade,9
military,bomber,13
military,martial,2
military,crest,2
military,brigade,4
military,patrol,2
military,squad,4
military,empire,5
military,general,2
military,fortress,7
military,caesar,3
military,rank,2
military,missile,6
military,civil war,2
military,colonel,65
military,dictatorship,2
military,conquest,2
military,corporal,16
military,coup,26
military,fort,12
military,fortify,2
military,defensive,5
military,radar,3
military,grunt,21
military,invasion,12
military,legion,5
military,lieutenant,35
military,machine gun,25
military,raid,5
military,periscope,9
military,platoon,14
military,sergeant,31
military,sonar,6
military,torpedo,2
military,veteran,8
naval,battle,3
naval,battleship,3
naval,navy,33
naval,port,3
naval,ship,60
naval,submarine,7
naval,vessel,3
naval,war,7
naval,warfare,3
naval,warship,19
naval,anchor,8
naval,boat,3
naval,officer,4
naval,sailor,24
naval,anchorage,3
naval,anchored,2
naval,armada,10
naval,belly button,3
naval,navel,11
naval,torpedo,3
navy,dark,2
navy,sailor,48
navy,submarine,9
navy,uniform,9
navy,boat,11
navy,sail,9
navy,ship,47
navy,vessel,4
navy,officer,6
navy,anchor,2
navy,marine,33
navy,armada,86
navy,warship,63
navy,commander,3
navy,dark blue,48
navy,indigo,8
navy,lieutenant,3
navy,sonar,2
navy,starboard,2
navy,torpedo,2
officer,authority,27
officer,badge,30
officer,commander,8
officer,cop,40
officer,duty,13
officer,gun,14
officer,police,49
officer,policeman,42
officer,rank,17
officer,soldier,10
officer,uniform,25
officer,supervisor,2
officer,chief,4
officer,inspection,2
officer,warrant,4
officer,brigade,2
officer,patrol,8
officer,colonel,8
officer,corporal,8
officer,ranger,2
officer,deputy,22
officer,inspector,13
officer,lieutenant,26
officer,police officer,2
officer,sergeant,8
officer,spock,2
ride,bicycle,69
ride,cycle,28
ride,horse,6
ride,horseback,2
ride,motorcycle,45
ride,train,34
ride,subway,3
ride,roller coaster,79
ride,scooter,39
ride,go,2
ride,wheel,11
ride,transport,4
ride,carnival,77
ride,elevator,23
ride,motor,2
ride,bus,26
ride,donkey,2
ride,surf,29
ride,surfing,8
ride,auto,2
ride,pedal,30
ride,shuttle,14
ride,carried,5
ride,rail,2
ride,locomotive,2
ride,cycling,5
ride,helmet,3
ride,boardwalk,2
ride,bronco,8
ride,buggy,10
ride,carriage,47
ride,drag,11
ride,bumpy,17
ride,cab,63
ride,taxi,90
ride,camel,2
ride,hump,2
ride,van,4
ride,cart,67
ride,chauffeur,2
ride,limo,37
ride,rib,2
ride,pickup,48
ride,wagon,23
ride,pick up,2
ride,coach,2
ride,coaster,82
ride,roller,20
ride,lift,8
ride,cyclist,12
ride,tube,4
ride,theme park,50
ride,mule,2
ride,slide,5
ride,surfer,12
ride,mini,9
ride,escalator,4
ride,escort,4
ride,ticket,2
ride,fare,42
ride,ferry,20
ride,surfboard,44
ride,glide,13
ride,skate,13
ride,skateboard,43
ride,smoothly,7
ride,snowboard,10
ride,go-cart,56
ride,goon,2
ride,harness,7
ride,hitch,14
ride,hitchhike,20
ride,trot,5
ride,sled,18
ride,sleigh,16
ride,limousine,21
ride,liner,2
ride,motorbike,30
ride,passenger,4
ride,piggy,6
ride,pimp,10
ride,pony,23
ride,pram,3
ride,yank,2
ride,r,5
ride,ram,2
ride,rid,27
ride,saddle,14
ride,seesaw,31
ride,skater,2
ride,sledge,11
ride,stallion,10
ride,steed,14
ride,trolley,22
ride,tricycle,24
ride,unicycle,5
admiration,adore,9
admiration,admirer,3
admiration,adoration,45
admiration,appreciation,48
admiration,esteem,51
admiration,praise,39
admiration,pride,2
admiration,regard,2
admiration,like,2
admiration,appreciate,4
admiration,awe,3
admiration,honor,5
admiration,fame,7
admiration,exalt,4
admiration,glory,4
admiration,favor,2
admiration,flatter,2
admiration,flattery,35
admiration,flattering,3
admiration,gazing,7
admiration,homage,3
admiration,tribute,2
admiration,impress,3
admiration,infatuation,4
admiration,popularity,2
admiration,swoon,3
adore,like,2
adore,cherish,79
adore,affectionate,2
adore,appreciate,24
adore,worship,4
adore,treasure,8
adore,fondness,2
adore,delight,2
adore,praise,2
adore,liking,2
adore,flattery,2
appreciate,enjoy,5
appreciate,grateful,2
appreciate,gratitude,4
appreciate,like,12
appreciate,thankful,8
appreciate,valuable,2
appreciate,cherish,15
appreciate,esteem,8
appreciate,worth,18
appreciate,treasure,3
appreciate,praise,5
appreciate,view,2
appreciate,appraise,4
appreciate,thank you,10
appreciate,deserve,3
appreciate,favor,15
appreciate,liking,3
appreciate,kindly,2
appreciate,realize,4
appreciate,regard,3
appreciate,valued,3
appreciate,savor,10
like,enjoy,30
like,prefer,55
like,soul,6
like,unlike,2
like,thing,3
like,want,6
like,preference,13
like,enjoyable,2
like,care,2
like,indifference,3
like,indifferent,4
like,neutral,2
like,desired,3
like,alike,2
like,resemble,5
like,simile,58
like,seem,5
like,attract,2
like,so,2
like,wanted,4
like,equivalent,3
like,favor,48
like,liking,3
like,somehow,2
like,popularity,3
like,rather,8
like,such,6
admission,application,79
admission,college,30
admission,essay,42
admission,exam,9
admission,fee,8
admission,interview,27
admission,campus,2
admission,review,6
admission,degree,5
admission,form,3
admission,tuition,4
admission,process,3
admission,confession,39
admission,hearsay,9
application,software,99
application,computing,6
application,functionality,3
application,interface,8
application,platform,5
application,tech,2
application,permit,9
application,android,3
application,develop,2
application,submission,3
application,candidate,17
application,resume,36
application,coating,2
application,submit,2
application,visa,15
application,instance,6
application,flask,4
application,install,4
application,internship,2
application,slack,4
application,patent,52
application,pushover,2
application,telegram,10
application,usage,10
college,campus,60
college,class,6
college,classroom,11
college,degree,4
college,study,6
college,dorm,10
college,exam,11
college,dormitory,6
college,higher,2
college,alumnus,4
college,major,7
college,fraternity,2
college,freshman,74
college,junior,15
college,moore,4
college,rhode island,2
college,sorority,6
espresso,coffee,95
espresso,brew,2
espresso,cappuccino,3
espresso,flavor,9
espresso,flavorful,2
espresso,italian,30
espresso,latte,68
espresso,machine,20
espresso,milk,5
espresso,shot,27
espresso,steam,11
espresso,aroma,10
espresso,automotive,2
espresso,filter,2
espresso,cafe,4
espresso,nip,2
espresso,premium,2
espresso,grinder,4
espresso,instant,10
espresso,perk,11
espresso,shaker,5
espresso,specialty,26
essay,ink,2
essay,pen,15
essay,prose,2
essay,homework,4
essay,structure,3
essay,citation,2
essay,submission,3
essay,thesis,2
essay,dissertation,5
essay,rubric,7
essay,examination,2
essay,grading,2
essay,subject,14
exam,question,4
exam,stress,89
exam,study,63
exam,preparation,5
exam,nerve,6
exam,review,6
exam,studying,11
exam,nervous,5
exam,prepare,2
exam,failure,3
exam,deadline,2
exam,pressure,2
exam,graduate,9
exam,degree,14
exam,testing,4
exam,mark,5
exam,checking,2
exam,course,10
exam,cram,52
exam,dentist,12
exam,marking,20
exam,homework,3
exam,grade,42
exam,ex,3
exam,flunk,15
exam,tuition,2
exam,high school,4
exam,quiz,32
exam,grading,37
exam,subject,18
exam,pass out,11
exam,qualified,2
exam,semester,72
exam,stud,3
fee,charge,75
fee,cost,51
fee,expense,12
fee,price,8
fee,rate,6
fee,tuition,86
fee,due,5
fee,lawyer,5
fee,attorney,5
fee,reserved,2
fee,taxation,19
fee,credit card,3
fee,license,3
fee,membership,36
fee,commission,18
fee,penalty,4
fee,unpaid,2
fee,overdue,4
fee,gratuity,5
fee,subscription,6
fee,paid,6
fee,parking ticket,14
fee,toll,56
fee,withdrawal,7
higher,elevate,10
higher,elevated,19
higher,elevation,15
higher,rank,4
higher,advance,2
higher,age,2
higher,career,4
higher,class,2
higher,classroom,2
higher,degree,9
higher,position,3
higher,salary,3
higher,increase,3
higher,rise,2
higher,ascended,2
higher,climb,2
higher,increased,3
higher,lofty,2
higher,upward,11
higher,mountain,6
higher,greater,2
higher,advanced,4
higher,ascend,3
higher,skyward,2
higher,height,2
higher,altitude,2
higher,warmer,2
higher,hotter,5
interview,candidate,79
interview,conversation,13
interview,nervous,9
interview,question,87
interview,discussion,5
interview,preparation,18
interview,answer,18
interview,nerve,3
interview,evaluation,3
interview,career,2
interview,apply,3
interview,conduct,69
interview,candid,4
interview,resume,9
interview,employ,3
interview,hire,33
interview,recruit,35
interview,interrogation,3
interview,inter,2
interview,interrogate,3
interview,reporter,18
interview,journalist,13
interview,qualified,2
apologize,excuse,29
apologize,regret,94
apologize,sincere,3
apologize,sincerely,4
apologize,explanation,5
apologize,express,3
apologize,forgive,15
apologize,remorse,35
apologize,sincerity,2
apologize,regretful,2
apologize,empathy,2
apologize,contrition,2
apologize,repent,2
apologize,confess,10
apologize,confession,2
apologize,shame,2
apologize,forgot,3
apologize,offense,6
apologize,reconcile,6
apologize,tardy,3
apologize,owe,3
apologize,whoop,2
confess,admits,2
confess,emotion,2
confess,honesty,2
confess,penance,10
confess,regret,52
confess,reveal,4
confess,secret,23
confess,shame,37
confess,tell,14
confess,shameful,2
confess,disclose,5
confess,repent,5
confession,admittance,6
confession,admitting,2
confession,emotion,4
confession,honesty,2
confession,penance,24
confession,revelation,6
confession,secret,20
confession,shame,6
confession,regret,30
confession,remorse,5
confession,reveal,2
confession,repentance,7
confession,candid,6
confession,chapel,2
confession,repent,5
confide,share,57
confide,communicate,2
confide,personal,9
confide,private,4
confide,rely,4
confide,reveal,17
confide,secret,50
confide,tell,4
confide,whisper,7
confide,intimacy,3
confide,best friend,2
emotion,intense,39
emotion,sad,12
emotion,sadness,29
emotion,experience,21
emotion,express,54
emotion,intensity,4
emotion,intuition,2
emotion,mood,30
emotion,sorrow,2
emotion,tear,17
emotion,deep,4
emotion,soul,2
emotion,sense,10
emotion,personal,6
emotion,regret,2
emotion,youth,2
emotion,loved,8
emotion,heartbeat,5
emotion,affair,7
emotion,argue,10
emotion,relationship,8
emotion,affect,89
emotion,heartfelt,83
emotion,loving,6
emotion,tender,2
emotion,frustration,2
emotion,aggression,4
emotion,confrontation,5
emotion,agitate,7
emotion,agitated,2
emotion,care,4
emotion,bittersweet,4
emotion,cry,19
emotion,gold,2
emotion,thing,2
emotion,mean,2
emotion,meaningful,7
emotion,rage,3
emotion,moody,12
emotion,shouting,3
emotion,angst,2
emotion,frustrating,3
emotion,anthem,5
emotion,avoidance,2
emotion,breakup,4
emotion,apathy,3
emotion,passionate,24
emotion,sincere,3
emotion,sincerity,10
emotion,face,12
emotion,confront,5
emotion,arouse,17
emotion,sensual,4
emotion,rape,2
emotion,related,3
emotion,relation,7
emotion,rational,2
emotion,attitude,17
emotion,disposition,6
emotion,genuine,2
emotion,denial,2
emotion,hurt,3
emotion,debt,2
emotion,christianity,2
emotion,facial,2
emotion,tone,25
emotion,being,7
emotion,dear,7
emotion,big bang,2
emotion,nostalgia,19
emotion,internal,5
emotion,sensation,81
emotion,crush,4
emotion,impulsive,6
emotion,temper,3
emotion,divorce,9
emotion,gave,2
emotion,delicate,3
emotion,touch,33
emotion,tragedy,2
emotion,trapped,5
emotion,empathy,13
emotion,empathetic,2
emotion,memorable,9
emotion,effect,11
emotion,repression,3
emotion,pi,2
emotion,climax,2
emotion,intimate,16
emotion,sensitive,36
emotion,intimacy,25
emotion,overwhelmed,3
emotion,collected,2
emotion,instinct,18
emotion,sensibility,42
emotion,poem,5
emotion,concerning,9
emotion,impression,2
emotion,controversy,16
emotion,deceased,2
emotion,hysteria,5
emotion,genesis,2
emotion,hurting,5
emotion,heartless,3
emotion,poetry,19
emotion,overwhelming,13
emotion,devotion,5
emotion,deeply,11
emotion,profound,35
emotion,intention,2
emotion,disturbed,2
emotion,poetic,7
emotion,tense,4
emotion,varied,2
emotion,tact,2
emotion,orphan,2
emotion,troubled,12
emotion,dual,2
emotion,inner,2
emotion,empathize,5
emotion,emphatic,6
emotion,engage,2
emotion,in love,6
emotion,excitable,2
emotion,exclamation,2
emotion,exclamation point,5
emotion,vulnerable,7
emotion,holocaust,2
emotion,fond,16
emotion,fondness,2
emotion,psyche,45
emotion,frown,2
emotion,touching,26
emotion,grudge,2
emotion,hysterical,5
emotion,instinctive,3
emotion,primal,2
emotion,withdrawn,7
emotion,subconscious,8
emotion,involved,5
emotion,inward,12
emotion,kin,3
emotion,lacking,2
emotion,screaming,2
emotion,lover,4
emotion,reminiscence,3
emotion,remembrance,10
emotion,minded,6
emotion,rant,4
emotion,motive,2
emotion,negatively,8
emotion,subjective,3
emotion,outrage,2
emotion,overpowering,2
emotion,provocative,4
emotion,provoke,65
emotion,regard,8
emotion,regarding,13
emotion,tenderness,3
emotion,sensuous,2
emotion,sheer,2
emotion,stalin,2
emotion,state of mind,47
emotion,stepmother,2
emotion,touchy,15
emotion,traumatic,6
emotion,upsetting,3
emotion,visage,4
emotion,weep,3
emotion,weeping,2
honesty,fairness,14
honesty,integrity,77
honesty,sincerity,89
honesty,truthfulness,21
honesty,transparency,2
honesty,sincere,14
honesty,virtue,23
honesty,sincerely,2
honesty,ethical,2
honesty,righteous,3
honesty,authentic,4
honesty,genuine,20
honesty,trusting,6
honesty,reputation,4
honesty,outspoken,2
honesty,candid,25
honesty,chastity,4
honesty,purity,4
honesty,virtuous,3
honesty,oath,2
honesty,straightforward,5
honesty,decency,37
honesty,decent,3
honesty,dignity,2
honesty,disclose,3
honesty,earnest,5
honesty,earnestness,9
honesty,legitimate,2
honesty,forthright,18
honesty,truthfully,48
honesty,questionable,2
honesty,in fact,2
honesty,uphold,4
honesty,upright,3
honesty,upstanding,19
regret,lost,3
regret,miss,21
regret,mistake,19
regret,past,32
regret,remorse,99
regret,sadness,9
regret,sorrow,38
regret,sorrowful,2
regret,tear,4
regret,longing,2
regret,shame,42
regret,chance,5
regret,repentance,56
regret,regretful,5
regret,comeback,22
regret,aged,2
regret,aging,2
regret,disappointed,8
regret,decline,7
regret,foolish,4
regret,ala,5
regret,bittersweet,7
regret,excuse,40
regret,had,10
regret,taken,3
regret,shameful,21
regret,backward,2
regret,breakup,2
regret,sincerely,6
regret,reject,5
regret,ashamed,75
regret,embarrassed,3
regret,fail,7
regret,failure,10
regret,denial,14
regret,procrastination,3
regret,worse,3
regret,unfaithful,2
regret,nostalgia,8
regret,embarrass,2
regret,crush,3
regret,bummer,2
regret,disappointing,3
regret,pity,38
regret,busted,6
regret,cain,8
regret,cancel,11
regret,forgot,52
regret,sin,4
regret,penance,17
regret,conscience,21
regret,refusal,5
regret,lose,42
regret,losing,9
regret,deny,3
regret,disappoint,3
regret,let down,3
regret,old age,22
regret,ex-wife,22
regret,forgive,13
regret,failing,2
regret,unsuccessful,17
regret,indecisive,3
regret,folly,9
regret,unwise,19
regret,hindsight,99
regret,forgetting,81
regret,got,2
regret,sinful,20
regret,hangover,30
regret,withdrawn,12
regret,lag,2
regret,lapse,5
regret,worst,2
regret,lifetime,10
regret,loser,4
regret,spent,20
regret,rejected,12
regret,owe,3
regret,repent,93
regret,wasted,33
regret,procrastinate,2
regret,prodigal,15
regret,retrospect,8
regret,setback,6
regret,sinner,19
regret,squander,12
regret,stole,2
regret,unworthy,3
regret,whoop,10
regret,wistful,4
shame,dishonor,64
shame,humiliation,99
shame,disgrace,90
shame,remorse,25
shame,sorrow,2
shame,embarrassing,3
